id_cliente,cliente_ativo,genero,cliente_idoso,cliente_parceiro,cliente_dependentes,meses_contrato,linha_telefonica,multiplas_linhas,provedor_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_TV,streaming_filmes,tipo_contrato,fatura_digital,meio_pagamento,fatura_mensal,custo_total,contas_diarias
7695-PKLCZ,Sim,Feminino,Não,Não,Não,68,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Cartão de crédito (automático),20.5,1424.9,0.68
7696-AMHOD,Sim,Feminino,Não,Sim,Sim,49,Sim,Não,DSL,Não,Sim,Sim,Não,Sim,Sim,Anual,Não,Cartão de crédito (automático),78.0,3824.2,2.6
7696-CFTAT,Sim,Masculino,Não,Sim,Sim,37,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Transferência bancária (automático),19.8,726.1,0.66
7698-YFGEZ,Sim,Masculino,Não,Não,Não,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,20.0,20.0,0.67
7703-ZEKEF,Não,Masculino,Não,Não,Não,23,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque eletrônico,81.0,1917.1,2.7
7706-DZNKK,Sim,Masculino,Não,Não,Não,11,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),20.45,237.3,0.68
7706-YLMQA,Sim,Feminino,Não,Não,Não,70,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Não,Transferência bancária (automático),19.7,1341.5,0.66
7707-PYBBH,Sim,Masculino,Não,Não,Não,40,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Sim,Cheque via correio,61.9,2647.1,2.06
7710-JSYOA,Sim,Feminino,Não,Sim,Sim,69,Sim,Sim,Fibra óptica,Não,Sim,Não,Sim,Não,Sim,Bienal,Sim,Transferência bancária (automático),93.3,6398.05,3.11
7711-GQBZC,Sim,Feminino,Não,Sim,Sim,71,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Transferência bancária (automático),24.7,1810.55,0.82
7711-YIJWC,Sim,Masculino,Não,Sim,Sim,61,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Anual,Não,Transferência bancária (automático),84.9,5264.5,2.83
7714-YXSMB,Sim,Feminino,Não,Não,Não,26,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Transferência bancária (automático),100.5,2599.95,3.35
7716-YTYHG,Não,Feminino,Não,Sim,Sim,48,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Sim,Anual,Sim,Cheque via correio,82.05,4029.95,2.74
7717-BICXI,Sim,Masculino,Não,Sim,Sim,60,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Cheque via correio,20.55,1205.05,0.68
7718-RXDGG,Sim,Masculino,Não,Sim,Não,15,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferência bancária (automático),68.6,1108.6,2.29
7718-UPSKJ,Sim,Feminino,Não,Sim,Não,69,Sim,Não,Fibra óptica,Sim,Sim,Não,Sim,Sim,Sim,Anual,Sim,Cartão de crédito (automático),106.4,7251.9,3.55
7721-DVEKZ,Sim,Feminino,Não,Não,Não,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,19.65,19.65,0.65
7721-JXEAW,Não,Masculino,Não,Sim,Não,59,Não,Não,DSL,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Transferência bancária (automático),41.05,2452.7,1.37
7722-CVFXN,Sim,Masculino,Não,Sim,Sim,54,Sim,Sim,Fibra óptica,Não,Sim,Não,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,105.2,5637.85,3.51
7722-VJRQD,Sim,Masculino,Não,Sim,Sim,72,Não,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bienal,Não,Transferência bancária (automático),60.95,4549.05,2.03
7727-SHVZV,Sim,Feminino,Não,Não,Não,9,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferência bancária (automático),19.5,150.35,0.65
7729-JTEEC,Sim,Masculino,Não,Sim,Sim,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,44.5,90.05,1.48
7729-XBTWX,Sim,Masculino,Não,Sim,Sim,66,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Sim,Cheque via correio,19.75,1344.5,0.66
7730-CLDSV,Sim,Feminino,Não,Sim,Sim,72,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Não,Sim,Bienal,Sim,Transferência bancária (automático),98.65,7129.45,3.29
7730-IUTDZ,Não,Masculino,Não,Não,Não,43,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,75.2,3198.6,2.51
7733-UDMTP,Sim,Feminino,Sim,Não,Não,57,Não,Não,DSL,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,55.0,3094.05,1.83
7734-DBOAI,Não,Feminino,Não,Sim,Sim,1,Não,Não,DSL,Não,Não,Não,Sim,Sim,Não,Mensal,Não,Cheque eletrônico,40.1,40.1,1.34
7739-LAXOG,Não,Feminino,Não,Sim,Sim,32,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Transferência bancária (automático),91.05,2954.5,3.03
7740-BTPUX,Sim,Masculino,Sim,Sim,Não,55,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque eletrônico,113.6,6292.7,3.79
7740-KKCXF,Sim,Masculino,Não,Sim,Não,51,Não,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),30.05,1529.45,1.0
7742-MYPGI,Sim,Feminino,Não,Sim,Sim,6,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque via correio,48.8,297.35,1.63
7743-EXURX,Não,Masculino,Não,Sim,Sim,8,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque eletrônico,51.05,415.05,1.7
7746-AWNQW,Sim,Feminino,Não,Não,Não,28,Não,Não,DSL,Não,Não,Sim,Sim,Não,Não,Mensal,Sim,Cheque via correio,35.75,961.4,1.19
7746-QYVCO,Sim,Masculino,Não,Sim,Sim,16,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Anual,Sim,Cheque via correio,55.85,857.8,1.86
7748-UMTRK,Sim,Feminino,Sim,Não,Sim,30,Sim,Sim,Fibra óptica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,101.3,2974.5,3.38
7750-EYXWZ,Sim,Feminino,Não,Não,Não,12,Não,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,Anual,Não,Cheque eletrônico,60.65,743.3,2.02
7752-XUSCI,Não,Feminino,Não,Não,Não,60,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,105.9,6396.45,3.53
7753-USQYQ,Sim,Masculino,Não,Não,Não,55,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Sim,Anual,Sim,Cheque eletrônico,64.2,3627.3,2.14
7754-IXRMC,Sim,Feminino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,45.35,45.35,1.51
7758-UJWYS,Sim,Masculino,Não,Sim,Sim,34,Não,Não,DSL,Não,Não,Não,Sim,Sim,Não,Bienal,Sim,Cheque eletrônico,40.55,1325.85,1.35
7758-XKCBS,Não,Masculino,Não,Não,Não,15,Não,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque eletrônico,29.7,438.25,0.99
7760-OYPDY,Não,Feminino,Não,Não,Não,2,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,80.65,144.15,2.69
7762-ONLJY,Sim,Feminino,Não,Sim,Sim,6,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque via correio,19.7,94.45,0.66
7762-URZQH,Não,Masculino,Não,Sim,Não,66,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),106.05,6981.35,3.53
7764-BDPEE,Sim,Masculino,Não,Não,Sim,3,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,20.85,60.65,0.7
7765-LWVVH,Sim,Feminino,Não,Sim,Sim,72,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Sim,Não,Bienal,Sim,Cheque eletrônico,95.1,6843.15,3.17
7766-CLTIC,Sim,Feminino,Não,Não,Não,10,Sim,Não,DSL,Não,Não,Não,Sim,Não,Sim,Mensal,Sim,Cheque via correio,60.95,629.55,2.03
7767-UXAGJ,Não,Masculino,Não,Não,Não,1,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,50.45,50.45,1.68
7771-CFQRQ,Sim,Feminino,Não,Sim,Sim,47,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Sim,Bienal,Não,Transferência bancária (automático),63.8,3007.25,2.13
7771-ZONAT,Sim,Masculino,Não,Não,Não,22,Não,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Bienal,Não,Transferência bancária (automático),56.75,1304.85,1.89
7774-OJSXI,Não,Masculino,Não,Não,Não,31,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,103.45,3066.45,3.45
7776-QGYJC,Sim,Feminino,Não,Sim,Sim,39,Sim,Não,Fibra óptica,Não,Não,Sim,Sim,Não,Não,Mensal,Sim,Transferência bancária (automático),81.5,3107.3,2.72
7776-QWNFX,Não,Masculino,Sim,Sim,Não,30,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Transferência bancária (automático),50.4,1527.5,1.68
7777-UNYHB,Sim,Feminino,Não,Sim,Sim,12,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),20.1,232.4,0.67
7779-LGOVN,Não,Masculino,Sim,Sim,Não,10,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,86.65,856.65,2.89
7779-ORAEL,Sim,Masculino,Sim,Sim,Não,45,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Sim,Bienal,Não,Cartão de crédito (automático),75.15,3480.35,2.51
7780-OTDSO,Não,Masculino,Não,Sim,Não,18,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,99.4,1742.95,3.31
7781-EWARA,Sim,Masculino,Não,Sim,Sim,70,Não,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,Anual,Não,Cheque eletrônico,60.35,4138.7,2.01
7781-HVGMK,Sim,Feminino,Não,Sim,Sim,72,Não,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),65.2,4784.45,2.17
7783-YKGDV,Não,Feminino,Não,Não,Não,12,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Não,Sim,Mensal,Sim,Transferência bancária (automático),99.7,1238.45,3.32
7785-RDVIG,Sim,Feminino,Não,Sim,Sim,3,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,19.3,54.7,0.64
7786-WBJYI,Não,Feminino,Não,Não,Não,4,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Não,Transferência bancária (automático),77.95,305.55,2.6
7787-BNTZM,Sim,Masculino,Não,Não,Não,6,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferência bancária (automático),20.15,130.5,0.67
7789-CRUVC,Sim,Feminino,Sim,Sim,Não,61,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Não,Não,Mensal,Sim,Cartão de crédito (automático),94.2,5895.45,3.14
7789-HKSBS,Sim,Feminino,Sim,Sim,Não,42,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Sim,Sim,Anual,Sim,Transferência bancária (automático),105.2,4599.15,3.51
7794-JASDG,Sim,Masculino,Não,Não,Não,1,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,50.75,50.75,1.69
7795-CFOCW,Sim,Masculino,Não,Não,Não,45,Não,Não,DSL,Sim,Não,Sim,Sim,Não,Não,Anual,Não,Transferência bancária (automático),42.3,1840.75,1.41
7797-EJMDP,Sim,Feminino,Não,Não,Não,8,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Sim,Mensal,Não,Transferência bancária (automático),66.05,574.5,2.2
7798-JVXYM,Sim,Feminino,Não,Não,Não,14,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,69.65,921.4,2.32
7799-DSEWS,Sim,Masculino,Não,Não,Não,18,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Não,Mensal,Sim,Cheque eletrônico,68.35,1299.8,2.28
7799-LGRDP,Sim,Feminino,Não,Não,Não,43,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Sim,Cartão de crédito (automático),25.7,1188.2,0.86
7801-CEDNV,Sim,Masculino,Não,Sim,Não,27,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Anual,Não,Cartão de crédito (automático),48.7,1421.75,1.62
7801-KICAO,Sim,Feminino,Não,Não,Não,18,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,74.15,1345.75,2.47
7802-EFKNY,Não,Masculino,Não,Sim,Não,5,Não,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,24.95,100.4,0.83
7803-XOCCZ,Sim,Feminino,Não,Sim,Sim,52,Sim,Não,Fibra óptica,Sim,Não,Sim,Sim,Não,Não,Mensal,Sim,Transferência bancária (automático),84.05,4326.8,2.8
7808-DVWEP,Sim,Masculino,Não,Sim,Não,3,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferência bancária (automático),20.0,49.65,0.67
7811-JIVPF,Sim,Feminino,Não,Não,Não,23,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cartão de crédito (automático),49.7,1081.25,1.66
7812-FZHPE,Não,Feminino,Não,Sim,Sim,17,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,24.1,409.9,0.8
7813-TKCVO,Sim,Feminino,Não,Sim,Não,20,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque via correio,20.35,393.15,0.68
7813-ZGGAW,Sim,Masculino,Sim,Não,Não,31,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Sim,Não,Mensal,Sim,Transferência bancária (automático),96.6,2877.95,3.22
7814-LEEVE,Sim,Feminino,Não,Sim,Não,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferência bancária (automático),20.3,20.3,0.68
7815-PDTHL,Sim,Masculino,Não,Não,Não,35,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Sim,Cheque via correio,20.2,684.4,0.67
7816-VGHTO,Sim,Feminino,Não,Sim,Sim,6,Não,Não,DSL,Não,Sim,Sim,Sim,Não,Não,Bienal,Não,Cheque via correio,40.55,217.5,1.35
7817-BOQPW,Não,Feminino,Não,Não,Não,2,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,75.55,166.3,2.52
7817-OMJNA,Sim,Masculino,Não,Não,Não,14,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Não,Transferência bancária (automático),20.4,275.7,0.68
7820-ZYGNY,Sim,Masculino,Não,Não,Não,63,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Sim,Anual,Não,Cartão de crédito (automático),90.45,5825.5,3.02
7821-DPRQE,Sim,Masculino,Não,Sim,Não,68,Sim,Sim,Fibra óptica,Sim,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,107.7,7320.9,3.59
7823-JSOAG,Sim,Masculino,Não,Não,Não,3,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,74.5,217.45,2.48
7824-PANSQ,Sim,Masculino,Não,Não,Não,58,Sim,Sim,Fibra óptica,Não,Não,Não,Sim,Não,Não,Mensal,Não,Transferência bancária (automático),80.65,4807.35,2.69
7825-ECJRF,Não,Feminino,Não,Não,Não,19,Sim,Não,Fibra óptica,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,106.6,1934.45,3.55
7825-GKXMW,Não,Feminino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,45.8,45.8,1.53
7826-VVKWT,Sim,Feminino,Sim,Sim,Sim,24,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Bienal,Sim,Cheque eletrônico,96.55,2263.45,3.22
7831-QGOXH,Não,Feminino,Não,Não,Não,18,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,85.2,1553.9,2.84
7833-PKIHD,Sim,Masculino,Não,Sim,Sim,51,Sim,Não,DSL,Sim,Não,Não,Sim,Sim,Sim,Anual,Sim,Transferência bancária (automático),76.4,3966.3,2.55
7838-LAZFO,Sim,Masculino,Não,Sim,Não,45,Sim,Não,DSL,Sim,Sim,Sim,Não,Sim,Sim,Anual,Não,Transferência bancária (automático),78.8,3597.5,2.63
7839-NUIAA,Sim,Feminino,Não,Sim,Sim,61,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,59.8,3641.5,1.99
7839-QRKXN,Não,Feminino,Não,Não,Não,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,20.2,20.2,0.67
7841-FCRQD,Sim,Feminino,Não,Sim,Não,33,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Anual,Sim,Cartão de crédito (automático),53.75,1857.3,1.79
7841-TZDMQ,Não,Masculino,Não,Não,Não,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),46.0,84.5,1.53
7845-URHJN,Não,Feminino,Não,Sim,Não,8,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferência bancária (automático),20.15,156.25,0.67
7850-THJMU,Sim,Feminino,Não,Sim,Sim,26,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Cartão de crédito (automático),19.65,494.9,0.65
7850-VWJUU,Sim,Feminino,Não,Não,Não,23,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Transferência bancária (automático),75.0,1778.5,2.5
7851-FLGGQ,Não,Masculino,Não,Não,Não,1,Não,Não,DSL,Não,Sim,Não,Sim,Não,Sim,Mensal,Sim,Cheque via correio,44.65,44.65,1.49
7851-WZEKY,Não,Feminino,Não,Não,Não,2,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,95.15,196.9,3.17
7852-LECYP,Sim,Masculino,Sim,Sim,Não,13,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Não,Sim,Mensal,Não,Cartão de crédito (automático),93.8,1261.0,3.13
7853-GVUDZ,Não,Feminino,Não,Sim,Sim,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),20.15,20.15,0.67
7853-OETYL,Sim,Feminino,Não,Sim,Não,4,Não,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,29.05,129.6,0.97
7853-WNZSY,Sim,Masculino,Não,Não,Não,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),19.75,19.75,0.66
7854-EDSSA,Não,Masculino,Não,Não,Não,22,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,59.0,1254.7,1.97
7854-EKTJL,Não,Feminino,Não,Não,Sim,2,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,19.6,35.85,0.65
7854-FOKSF,Não,Masculino,Não,Não,Não,1,Não,Não,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque eletrônico,35.9,35.9,1.2
7855-DIWPO,Sim,Feminino,Não,Não,Não,21,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,68.65,1493.2,2.29
7856-GANIL,Sim,Masculino,Sim,Sim,Não,45,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Não,Anual,Sim,Transferência bancária (automático),98.7,4525.8,3.29
7858-GTZSP,Sim,Feminino,Não,Não,Não,12,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,86.55,1066.9,2.88
7860-KSUGX,Sim,Masculino,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Não,Bienal,Não,Cartão de crédito (automático),64.45,4720.0,2.15
7860-UXCRM,Sim,Masculino,Não,Sim,Sim,63,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,Bienal,Não,Cartão de crédito (automático),74.5,4674.55,2.48
7861-UVUFT,Não,Feminino,Não,Sim,Não,15,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,84.3,1308.4,2.81
7868-BGSZA,Sim,Masculino,Não,Sim,Não,43,Sim,Sim,DSL,Sim,Não,Sim,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,80.2,3581.6,2.67
7868-TMWMZ,Sim,Feminino,Sim,Sim,Não,60,Sim,Não,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária (automático),110.0,6668.35,3.67
7869-ZYDST,Sim,Masculino,Não,Sim,Não,31,Sim,Sim,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cartão de crédito (automático),59.05,1882.8,1.97
7872-BAAZR,Sim,Feminino,Não,Sim,Sim,53,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Não,Transferência bancária (automático),19.55,1007.9,0.65
7872-RDDLZ,Sim,Feminino,Sim,Não,Não,67,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,54.9,3725.5,1.83
7873-CVMAW,Sim,Masculino,Não,Não,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cartão de crédito (automático),88.55,6362.35,2.95
7874-ECPQJ,Sim,Feminino,Não,Não,Sim,4,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferência bancária (automático),20.05,85.5,0.67
7876-AEHIG,Sim,Feminino,Não,Não,Sim,51,Não,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Anual,Não,Transferência bancária (automático),60.15,3077.0,2.0
7876-BEUTG,Sim,Feminino,Não,Não,Não,15,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,48.8,720.1,1.63
7876-DNYAP,Sim,Feminino,Não,Sim,Sim,69,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Cartão de crédito (automático),19.8,1436.95,0.66
7878-JGDKK,Sim,Masculino,Não,Não,Não,4,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,44.55,220.75,1.48
7878-RTCZG,Sim,Feminino,Não,Não,Não,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,19.9,19.9,0.66
7879-CGSFV,Sim,Masculino,Não,Não,Não,55,Sim,Não,Fibra óptica,Sim,Sim,Não,Não,Sim,Sim,Anual,Sim,Cheque via correio,100.9,5552.05,3.36
7880-XSOJX,Sim,Masculino,Não,Não,Não,4,Não,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Não,Cheque via correio,42.4,146.4,1.41
7881-EVUAD,Não,Feminino,Não,Não,Não,2,Não,Não,DSL,Sim,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,42.6,72.4,1.42
7881-INRLC,Não,Masculino,Não,Não,Não,45,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),100.85,4740.0,3.36
7883-ROJOC,Sim,Feminino,Não,Sim,Não,19,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,44.9,839.65,1.5
7890-VYYWG,Não,Masculino,Sim,Sim,Não,3,Não,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque via correio,36.45,93.7,1.22
7892-POOKP,Não,Feminino,Não,Sim,Não,28,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,104.8,3046.05,3.49
7892-QVYKW,Sim,Feminino,Não,Sim,Sim,23,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque eletrônico,85.6,1868.4,2.85
7893-IXHRQ,Não,Masculino,Não,Não,Não,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,20.55,20.55,0.68
7895-VONWT,Sim,Feminino,Não,Não,Não,25,Não,Não,DSL,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,48.25,1293.8,1.61
7898-PDWQE,Sim,Masculino,Não,Sim,Não,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Bienal,Não,Cartão de crédito (automático),80.4,5727.15,2.68
7901-HXJVA,Sim,Masculino,Não,Não,Não,14,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cheque eletrônico,76.45,1117.55,2.55
7901-IIDQV,Sim,Masculino,Não,Não,Não,24,Sim,Sim,DSL,Não,Não,Não,Sim,Não,Não,Anual,Não,Transferência bancária (automático),54.6,1242.25,1.82
7901-TBKJX,Sim,Masculino,Sim,Não,Não,56,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,101.05,5594.0,3.37
7903-CMPEY,Não,Masculino,Sim,Sim,Não,1,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,80.3,80.3,2.68
7905-NJMXS,Sim,Masculino,Sim,Sim,Não,7,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Não,Cheque eletrônico,64.2,475.0,2.14
7905-TVXTA,Sim,Feminino,Não,Não,Não,5,Sim,Não,DSL,Sim,Não,Não,Sim,Sim,Não,Mensal,Sim,Cheque eletrônico,64.35,352.65,2.14
